0.510 0.390 0.049 0.054   0.0
0.948 0.466 0.048 0.202   0.0
0.603 0.602 0.130 0.088   0.0
0.741 0.232 0.815 0.194   0.0
0.287 0.971 0.582 0.606   1.0
0.921 0.455 0.986 0.774   1.0
0.425 0.437 0.983 0.688   1.0
0.793 0.568 0.218 0.102   0.0
0.155 0.751 0.592 0.998   1.0
0.042 0.485 0.851 0.912   1.0
0.010 0.097 0.511 0.301   0.0
0.177 0.278 0.880 0.597   0.0
0.679 0.821 0.467 0.105   1.0
0.598 0.972 0.554 0.411   1.0
0.381 0.299 0.223 0.435   0.0
0.283 0.480 0.600 0.809   1.0
0.870 0.927 0.617 0.723   1.0
0.108 0.644 0.066 0.896   0.0
0.068 0.229 0.216 0.832   0.0
0.788 0.420 0.797 0.014   1.0
0.312 0.101 0.606 0.196   0.0
0.442 0.171 0.535 0.446   0.0
0.238 0.170 0.299 0.095   0.0
0.786 0.096 0.635 0.252   0.0
0.284 0.284 0.270 0.044   0.0
0.950 0.784 0.419 0.222   1.0
0.817 0.125 0.117 0.315   0.0
0.914 0.883 0.146 0.960   1.0
0.889 0.948 0.847 0.584   1.0
0.584 0.907 0.607 0.090   1.0
0.615 0.442 0.283 0.695   1.0
0.473 0.157 0.355 0.588   0.0
0.178 0.723 0.101 0.558   0.0
0.026 0.776 0.545 0.243   0.0
0.455 0.442 0.492 0.170   0.0
0.556 0.922 0.409 0.232   1.0
0.273 0.025 0.445 0.757   0.0
0.811 0.068 0.358 0.833   1.0
0.289 0.039 0.656 0.042   0.0
0.170 0.433 0.698 0.253   0.0
0.493 0.675 0.067 0.644   0.0
0.453 0.524 0.982 0.589   1.0
0.335 0.368 0.024 0.594   0.0
0.366 0.822 0.980 0.907   1.0
0.481 0.530 0.059 0.983   1.0
0.567 0.575 0.280 0.448   0.0
0.192 0.413 0.306 0.725   0.0
0.359 0.725 0.508 0.965   1.0
0.325 0.102 0.533 0.460   0.0
0.001 0.964 0.175 0.175   0.0
0.968 0.625 0.803 0.567   1.0
0.656 0.903 0.154 0.343   1.0
0.688 0.189 0.756 0.312   0.0
0.952 0.376 0.771 0.991   1.0
0.410 0.551 0.526 0.116   0.0
0.179 0.868 0.534 0.724   1.0
0.926 0.497 0.268 0.948   1.0
0.099 0.061 0.477 0.195   0.0
0.021 0.462 0.326 0.851   0.0
0.392 0.512 0.134 0.181   0.0
0.223 0.263 0.010 0.577   0.0
0.722 0.455 0.136 0.794   1.0
0.189 0.970 0.015 0.365   0.0
0.426 0.726 0.434 0.809   1.0
0.705 0.885 0.448 0.830   1.0
0.831 0.812 0.146 0.124   0.0
0.314 0.662 0.495 0.986   1.0
0.199 0.029 0.032 0.342   0.0
0.574 0.542 0.699 0.389   1.0
0.289 0.823 0.587 0.476   1.0
0.930 0.718 0.879 0.405   1.0
0.550 0.194 0.770 0.783   1.0
0.226 0.822 0.655 0.608   1.0
0.938 0.246 0.346 0.721   1.0
0.829 0.539 0.619 0.297   1.0
0.356 0.867 0.862 0.028   1.0
0.382 0.346 0.109 0.142   0.0
0.722 0.526 0.241 0.934   1.0
0.189 0.374 0.629 0.951   1.0
0.660 0.199 0.012 0.489   0.0
0.210 0.395 0.878 0.567   1.0
0.816 0.423 0.148 0.022   0.0
0.698 0.939 0.413 0.889   1.0
0.798 0.467 0.546 0.722   1.0
0.448 0.530 0.932 0.011   0.0
0.746 0.638 0.122 0.346   0.0
0.679 0.048 0.185 0.497   0.0
0.520 0.700 0.533 0.051   0.0
0.534 0.222 0.512 0.773   1.0
0.518 0.434 0.527 0.348   0.0
0.214 0.237 0.999 0.647   1.0
0.118 0.304 0.913 0.190   0.0
0.727 0.476 0.264 0.953   1.0
0.742 0.266 0.159 0.174   0.0
0.270 0.384 0.870 0.321   0.0
0.549 0.687 0.617 0.874   1.0
0.232 0.453 0.357 0.073   0.0
0.754 0.401 0.369 0.300   0.0
0.824 0.340 0.904 0.239   1.0
0.563 0.883 0.698 0.478   1.0
0.329 0.100 0.611 0.705   0.0
0.746 0.548 0.189 0.158   0.0
0.987 0.553 0.416 0.480   1.0
0.825 0.179 0.451 0.645   1.0
0.494 0.770 0.621 0.094   0.0
0.889 0.478 0.461 0.759   1.0
0.131 0.688 0.061 0.113   0.0
0.039 0.739 0.541 0.912   1.0
0.524 0.849 0.883 0.786   1.0
0.454 0.653 0.954 0.321   1.0
0.013 0.260 0.959 0.814   1.0
0.079 0.229 0.128 0.333   0.0
0.665 0.383 0.918 0.247   1.0
0.944 0.849 0.499 0.889   1.0
0.897 0.251 0.812 0.499   1.0
0.106 0.442 0.989 0.103   0.0
0.734 0.700 0.397 0.495   1.0
0.214 0.782 0.103 0.967   1.0
0.685 0.740 0.042 0.943   1.0
0.700 0.921 0.649 0.186   1.0
0.247 0.037 0.267 0.722   0.0
0.598 0.732 0.085 0.135   0.0
0.037 0.529 0.903 0.408   0.0
0.981 0.589 0.497 0.939   1.0
0.541 0.163 0.875 0.915   1.0
0.033 0.167 0.191 0.681   0.0
0.498 0.762 0.615 0.268   1.0
0.735 0.368 0.920 0.735   1.0
0.900 0.006 0.094 0.490   0.0
0.185 0.372 0.727 0.222   0.0
0.623 0.555 0.485 0.632   1.0
0.538 0.810 0.423 0.592   1.0
0.681 0.278 0.446 0.908   1.0
0.573 0.070 0.679 0.330   0.0
0.102 0.621 0.033 0.972   0.0
0.884 0.717 0.755 0.792   1.0
0.437 0.097 0.231 0.306   0.0
0.695 0.049 0.840 0.158   0.0
0.885 0.893 0.118 0.744   1.0
0.306 0.768 0.033 0.514   0.0
0.046 0.616 0.647 0.118   0.0
0.153 0.785 0.935 0.062   0.0
0.305 0.149 0.059 0.019   0.0
0.504 0.144 0.871 0.450   0.0
0.830 0.645 0.918 0.703   1.0
0.776 0.072 0.744 0.230   0.0
0.206 0.638 0.767 0.101   0.0
0.470 0.154 0.500 0.439   0.0
0.686 0.280 0.418 0.969   1.0
0.747 0.639 0.231 0.305   0.0
0.069 0.705 0.861 0.155   0.0
0.611 0.858 0.895 0.083   1.0
0.206 0.521 0.798 0.997   1.0
0.729 0.782 0.666 0.009   1.0
0.130 0.416 0.803 0.836   1.0
0.874 0.693 0.902 0.381   1.0
0.806 0.904 0.108 0.668   1.0
0.987 0.987 0.749 0.770   1.0
0.514 0.182 0.013 0.907   0.0
0.873 0.098 0.358 0.347   0.0
0.849 0.122 0.923 0.285   1.0
0.515 0.552 0.738 0.345   1.0
0.353 0.384 0.004 0.868   0.0
0.014 0.140 0.223 0.638   0.0
0.768 0.653 0.470 0.202   1.0
0.160 0.218 0.573 0.448   0.0
0.915 0.002 0.496 0.581   0.0
0.618 0.136 0.698 0.178   0.0
0.197 0.381 0.750 0.445   0.0
0.748 0.786 0.001 0.370   0.0
0.728 0.232 0.553 0.895   1.0
0.046 0.281 0.354 0.785   0.0
0.089 0.224 0.665 0.341   0.0
0.209 0.750 0.698 0.611   1.0
0.705 0.119 0.697 0.269   0.0
0.828 0.272 0.258 0.794   1.0
0.847 0.759 0.143 0.137   0.0
0.701 0.918 0.399 0.498   1.0
0.267 0.179 0.041 0.397   0.0
0.781 0.933 0.093 0.683   1.0
0.444 0.845 0.261 0.634   1.0
0.735 0.035 0.020 0.814   0.0
0.471 0.021 0.409 0.838   0.0
0.141 0.840 0.289 0.695   0.0
0.552 0.250 0.371 0.802   0.0
0.302 0.414 0.785 0.423   0.0
0.134 0.976 0.465 0.635   1.0
0.685 0.946 0.143 0.470   1.0
0.663 0.275 0.228 0.412   0.0
0.994 0.554 0.347 0.893   1.0
0.958 0.722 0.832 0.942   1.0
0.854 0.205 0.948 0.662   1.0
0.219 0.379 0.111 0.660   0.0
0.134 0.771 0.916 0.121   0.0
0.654 0.906 0.226 0.651   1.0
0.882 0.200 0.113 0.568   0.0
0.732 0.804 0.948 0.789   1.0
0.897 0.819 0.387 0.962   1.0
0.067 0.772 0.571 0.013   0.0
0.918 0.763 0.296 0.755   1.0
0.914 0.201 0.444 0.716   1.0
0.438 0.518 0.458 0.849   1.0
0.303 0.783 0.133 0.268   0.0
0.152 0.605 0.520 0.680   0.0
0.795 0.253 0.205 0.658   0.0
0.014 0.376 0.759 0.421   0.0
0.854 0.249 0.638 0.265   1.0
0.940 0.940 0.304 0.318   1.0
0.856 0.303 0.860 0.754   1.0
0.112 0.216 0.980 0.146   0.0
0.719 0.951 0.402 0.092   1.0
0.929 0.106 0.785 0.788   1.0
0.150 0.976 0.190 0.694   1.0
0.570 0.799 0.987 0.948   1.0
0.532 0.765 0.452 0.694   1.0
0.183 0.195 0.846 0.976   1.0
0.425 0.805 0.252 0.340   0.0
0.707 0.454 0.959 0.830   1.0
0.690 0.288 0.654 0.508   1.0
0.307 0.675 0.237 0.158   0.0
0.252 0.856 0.503 0.353   0.0
0.445 0.696 0.501 0.503   1.0
0.472 0.461 0.837 0.077   0.0
0.570 0.017 0.703 0.633   0.0
0.152 0.355 0.923 0.819   1.0
0.433 0.855 0.778 0.004   1.0
0.166 0.199 0.917 0.683   0.0
0.033 0.318 0.110 0.337   0.0
0.714 0.308 0.146 0.873   1.0
0.176 0.703 0.636 0.327   0.0
0.198 0.010 0.023 0.970   0.0
0.674 0.927 0.565 0.476   1.0
0.728 0.134 0.579 0.322   0.0
0.156 0.074 0.727 0.048   0.0
0.250 0.625 0.623 0.566   1.0
0.512 0.071 0.546 0.150   0.0
0.303 0.280 0.530 0.273   0.0
0.959 0.491 0.635 0.945   1.0
0.392 0.617 0.648 0.713   1.0
0.731 0.477 0.024 0.975   1.0
0.998 0.855 0.334 0.756   1.0
0.398 0.794 0.001 0.626   0.0
0.202 0.034 0.615 0.887   0.0
0.805 0.001 0.591 0.708   1.0
0.943 0.249 0.473 0.352   1.0
0.641 0.760 0.647 0.158   1.0
0.894 0.017 0.755 0.427   1.0
0.627 0.251 0.581 0.877   1.0
0.965 0.761 0.707 0.814   1.0
0.335 0.731 0.702 0.684   1.0
0.439 0.428 0.137 0.157   0.0
0.629 0.209 0.198 0.400   0.0
0.715 0.224 0.196 0.693   0.0
0.730 0.241 0.727 0.053   0.0
0.696 0.477 0.793 0.013   0.0
0.909 0.862 0.642 0.213   1.0
0.788 0.627 0.625 0.965   1.0
0.803 0.634 0.838 0.446   1.0
0.532 0.341 0.842 0.668   1.0
0.357 0.823 0.228 0.896   1.0
0.854 0.745 0.329 0.657   1.0
0.387 0.697 0.836 0.996   1.0
0.949 0.795 0.618 0.154   1.0
0.778 0.956 0.520 0.296   1.0
0.780 0.759 0.420 0.465   1.0
0.293 0.280 0.324 0.420   0.0
0.210 0.834 0.790 0.493   1.0
0.018 0.005 0.447 0.150   0.0
0.755 0.884 0.908 0.388   1.0
0.432 0.923 0.841 0.635   1.0
0.961 0.300 0.491 0.315   1.0
0.091 0.212 0.434 0.717   0.0
0.413 0.993 0.830 0.347   1.0
0.949 0.480 0.979 0.393   1.0
0.359 0.504 0.444 0.487   0.0
0.300 0.948 0.526 0.396   1.0
0.965 0.243 0.373 0.812   1.0
0.340 0.744 0.516 0.899   1.0
0.195 0.854 0.083 0.740   0.0
0.363 0.335 0.510 0.352   0.0
0.315 0.699 0.000 0.427   0.0
0.577 0.074 0.532 0.437   0.0
0.020 0.477 0.678 0.287   0.0
0.542 0.875 0.043 0.147   0.0
0.191 0.958 0.574 0.634   1.0
0.240 0.017 0.541 0.997   0.0
0.270 0.847 0.465 0.455   1.0
0.764 0.068 0.778 0.356   0.0
0.268 0.775 0.482 0.301   0.0
0.635 0.935 0.613 0.901   1.0
0.390 0.409 0.768 0.309   0.0
0.745 0.042 0.484 0.200   0.0
0.293 0.692 0.764 0.343   1.0
0.921 0.629 0.502 0.422   1.0
0.961 0.204 0.120 0.270   0.0
0.119 0.179 0.177 0.166   0.0
0.212 0.654 0.232 0.349   0.0
0.238 0.966 0.764 0.417   1.0
0.823 0.491 0.397 0.751   1.0
0.561 0.735 0.239 0.633   1.0
0.290 0.642 0.603 0.207   0.0
0.827 0.501 0.892 0.946   1.0
0.201 0.377 0.935 0.773   1.0
0.912 0.471 0.550 0.499   1.0
0.243 0.296 0.615 0.729   0.0
0.158 0.102 0.430 0.900   0.0
0.829 0.441 0.657 0.595   1.0
0.303 0.272 0.606 0.804   0.0
0.356 0.537 0.158 0.276   0.0
0.056 0.581 0.108 0.623   0.0
0.077 0.354 0.202 0.335   0.0
0.282 0.778 0.648 0.355   1.0
0.613 0.195 0.399 0.382   0.0
0.823 0.310 0.962 0.542   1.0
0.075 0.511 0.044 0.599   0.0
0.937 0.002 0.787 0.353   1.0
0.821 0.635 0.902 0.381   1.0
0.366 0.853 0.458 0.788   1.0
0.835 0.650 0.621 0.106   1.0
0.024 0.963 0.127 0.015   0.0
0.731 0.377 0.760 0.030   0.0
0.318 0.586 0.619 0.821   1.0
0.382 0.483 0.459 0.308   0.0
0.087 0.304 0.893 0.201   0.0
0.171 0.726 0.715 0.136   0.0
0.168 0.328 0.150 0.058   0.0
0.874 0.315 0.297 0.020   0.0
0.589 0.923 0.551 0.040   1.0
0.162 0.396 0.282 0.177   0.0
0.383 0.959 0.564 0.494   1.0
0.730 0.672 0.212 0.044   0.0
0.032 0.591 0.939 0.551   1.0
0.050 0.133 0.881 0.933   0.0
0.532 0.051 0.303 0.330   0.0
0.752 0.926 0.744 0.792   1.0
0.084 0.584 0.387 0.273   0.0
0.626 0.341 0.953 0.106   1.0
0.414 0.489 0.869 0.598   1.0
0.253 0.922 0.019 0.912   1.0
0.707 0.304 0.847 0.886   1.0
0.256 0.708 0.092 0.948   1.0
0.181 0.098 0.941 0.784   1.0
0.181 0.596 0.878 0.916   1.0
0.275 0.905 0.012 0.838   1.0
0.001 0.829 0.167 0.883   0.0
0.464 0.267 0.509 0.454   0.0
0.244 0.609 0.999 0.798   1.0
0.705 0.918 0.446 0.971   1.0
0.746 0.834 0.447 0.136   1.0
0.498 0.576 0.993 0.879   1.0
0.032 0.965 0.024 0.668   0.0
0.580 0.875 0.706 0.142   1.0
0.320 0.010 0.725 0.356   0.0
0.244 0.416 0.369 0.661   0.0
0.148 0.640 0.682 0.370   0.0
0.274 0.937 0.470 0.853   1.0
0.629 0.427 0.448 0.237   0.0
0.519 0.621 0.296 0.357   0.0
0.329 0.207 0.914 0.108   0.0
0.077 0.516 0.658 0.871   1.0
0.773 0.565 0.836 0.152   1.0
0.118 0.088 0.238 0.103   0.0
0.571 0.456 0.000 0.075   0.0
0.319 0.899 0.561 0.858   1.0
0.175 0.935 0.008 0.768   0.0
0.938 0.404 0.592 0.241   1.0
0.255 0.025 0.683 0.074   0.0
0.498 0.878 0.962 0.992   1.0
0.705 0.706 0.111 0.680   1.0
0.107 0.469 0.811 0.942   1.0
0.272 0.025 0.294 0.144   0.0
0.401 0.370 0.264 0.595   0.0
0.807 0.334 0.442 0.030   0.0
0.106 0.124 0.529 0.834   0.0
0.148 0.657 0.876 0.186   0.0
0.232 0.046 0.617 0.755   0.0
0.620 0.177 0.571 0.133   0.0
0.891 0.775 0.689 0.624   1.0
0.167 0.848 0.311 0.587   0.0
0.736 0.950 0.035 0.955   1.0
0.106 0.133 0.473 0.103   0.0
0.027 0.014 0.663 0.722   0.0
0.501 0.868 0.442 0.845   1.0
0.324 0.133 0.530 0.691   0.0
0.175 0.253 0.643 0.480   0.0
0.803 0.252 0.382 0.873   1.0
0.330 0.959 0.202 0.197   0.0
0.198 0.269 0.232 0.108   0.0
0.808 0.373 0.230 0.851   1.0
0.364 0.337 0.455 0.772   0.0
0.967 0.957 0.736 0.236   1.0
0.475 0.286 0.514 0.612   0.0
0.184 0.738 0.157 0.476   0.0
0.834 0.180 0.302 0.697   1.0
0.988 0.921 0.526 0.547   1.0
0.316 0.988 0.121 0.506   0.0
0.806 0.625 0.249 0.917   1.0
0.437 0.386 0.273 0.131   0.0
0.351 0.753 0.520 0.322   0.0
0.044 0.682 0.288 0.610   0.0
0.620 0.971 0.354 0.656   1.0
0.630 0.869 0.772 0.385   1.0
0.526 0.828 0.250 0.992   1.0
0.276 0.800 0.874 0.884   1.0
0.149 0.993 0.472 0.726   1.0
0.220 0.487 0.389 0.227   0.0
0.617 0.616 0.963 0.848   1.0
0.044 0.528 0.478 0.059   0.0
0.609 0.819 0.877 0.334   1.0
0.494 0.659 0.017 0.506   0.0
0.487 0.308 0.743 0.668   1.0
0.920 0.428 0.570 0.256   1.0
0.042 0.110 0.246 0.484   0.0
0.343 0.997 0.984 0.772   1.0
0.884 0.439 0.639 0.340   1.0
0.145 0.065 0.614 0.616   0.0
0.435 0.683 0.778 0.607   1.0
0.386 0.923 0.171 0.910   1.0
0.566 0.517 0.784 0.492   1.0
0.747 0.628 0.193 0.919   1.0
0.848 0.141 0.325 0.180   0.0
0.095 0.303 0.144 0.757   0.0
0.428 0.644 0.528 0.108   0.0
0.674 0.562 0.134 0.216   0.0
0.537 0.493 0.514 0.355   0.0
0.921 0.065 0.273 0.730   0.0
0.620 0.144 0.557 0.162   0.0
0.911 0.187 0.634 0.450   1.0
0.083 0.783 0.871 0.582   1.0
0.419 0.826 0.861 0.453   1.0
0.680 0.186 0.018 0.239   0.0
0.613 0.323 0.383 0.079   0.0
0.512 0.712 0.948 0.235   1.0
0.371 0.518 0.268 0.380   0.0
0.656 0.410 0.651 0.160   0.0
0.223 0.921 0.691 0.707   1.0
0.422 0.264 0.448 0.239   0.0
0.914 0.014 0.035 0.417   0.0
0.229 0.551 0.903 0.605   1.0
0.601 0.680 0.611 0.703   1.0
0.111 0.332 0.350 0.690   0.0
0.664 0.750 0.009 0.553   0.0
0.842 0.065 0.063 0.744   0.0
0.149 0.679 0.066 0.830   0.0
0.695 0.343 0.032 0.483   0.0
0.838 0.351 0.469 0.481   1.0
0.820 0.755 0.380 0.856   1.0
0.934 0.998 0.974 0.868   1.0
0.242 0.879 0.397 0.940   1.0
0.383 0.257 0.253 0.225   0.0
0.500 0.393 0.195 0.958   1.0
0.814 0.343 0.370 0.241   0.0
0.890 0.310 1.000 0.428   1.0
0.101 0.348 0.877 0.764   1.0
0.352 0.346 0.057 0.427   0.0
0.563 0.672 0.535 0.637   1.0
0.972 0.409 0.170 0.989   1.0
0.771 0.569 0.665 0.655   1.0
0.108 0.206 0.857 0.625   0.0
0.996 0.822 0.118 0.641   1.0
0.147 0.986 0.138 0.966   1.0
0.274 0.551 0.873 0.662   1.0
0.883 0.405 0.945 0.530   1.0
0.095 0.130 0.262 0.353   0.0
0.520 0.508 0.158 0.622   0.0
0.722 0.244 0.815 0.379   1.0
0.302 0.849 0.263 0.350   0.0
0.132 0.061 0.732 0.015   0.0
0.768 0.725 0.637 0.772   1.0
0.580 0.535 0.983 0.855   1.0
0.626 0.540 0.462 0.161   0.0
0.795 0.830 0.032 0.639   1.0
0.264 0.295 0.256 0.404   0.0
0.791 0.874 0.180 0.218   1.0
0.874 0.199 0.034 0.519   0.0
0.313 0.032 0.540 0.628   0.0
0.206 0.410 0.096 0.303   0.0
0.901 0.905 0.637 0.302   1.0
0.950 0.895 0.433 0.097   1.0
0.582 0.261 0.626 0.402   0.0
0.737 0.420 0.765 0.681   1.0
0.186 0.082 0.143 0.272   0.0
0.769 0.664 0.200 0.299   0.0
0.288 0.741 0.778 0.025   0.0
0.074 0.457 0.519 0.797   0.0
0.774 0.301 0.170 0.246   0.0
0.381 0.142 0.088 0.895   0.0
0.033 0.944 0.730 0.828   1.0
0.629 0.063 0.392 0.583   0.0
0.773 0.521 0.994 0.924   1.0
0.093 0.182 0.192 0.639   0.0
0.461 0.224 0.586 0.034   0.0
0.139 0.812 0.316 0.272   0.0
0.393 0.391 0.824 0.209   0.0
0.601 0.485 0.065 0.896   1.0
0.381 0.432 0.941 0.385   1.0
0.786 0.937 0.250 0.019   0.0
0.074 0.875 0.927 0.837   1.0
0.106 0.223 0.851 0.267   0.0
0.894 0.548 0.011 0.764   1.0
0.326 0.954 0.304 0.528   1.0
0.608 0.876 0.750 0.995   1.0
0.447 0.661 0.406 0.218   0.0
0.515 0.306 0.757 0.822   1.0
0.210 0.285 0.860 0.679   1.0
0.266 0.861 0.046 0.955   1.0
0.223 0.788 0.424 0.696   1.0
0.302 0.814 0.007 0.604   0.0
0.714 0.890 0.705 0.147   1.0
0.924 0.487 0.001 0.689   1.0
0.915 0.936 0.562 0.764   1.0
0.979 0.182 0.585 0.170   0.0
0.060 0.882 0.147 0.035   0.0
0.184 0.226 0.357 0.504   0.0
0.017 0.410 0.564 0.218   0.0
0.060 0.150 0.433 0.225   0.0
0.541 0.161 0.149 0.491   0.0
0.504 0.988 0.538 0.658   1.0
0.155 0.108 0.387 0.217   0.0
0.976 0.706 0.737 0.741   1.0
0.650 0.034 0.445 0.340   0.0
0.319 0.749 0.776 0.991   1.0
0.216 0.152 0.328 0.906   0.0
0.197 0.718 0.055 0.581   0.0
0.199 0.840 0.671 0.704   1.0
0.167 0.173 0.230 0.549   0.0
0.473 0.507 0.144 0.040   0.0
0.362 0.555 0.434 0.128   0.0
0.451 0.578 0.490 0.629   1.0
0.816 0.239 0.122 0.205   0.0
0.707 0.609 0.182 0.614   1.0
0.399 0.711 0.545 0.905   1.0
0.237 0.528 0.713 0.711   1.0
0.387 0.867 0.850 0.291   1.0
0.334 0.992 0.501 0.480   1.0
0.653 0.436 0.800 0.204   1.0
0.090 0.881 0.428 0.718   1.0
0.480 0.538 0.122 0.216   0.0
0.530 0.909 0.998 0.979   1.0
0.008 0.353 0.482 0.710   0.0
0.361 0.360 0.123 0.218   0.0
0.296 0.926 0.077 0.094   0.0
0.356 0.957 0.533 0.562   1.0
0.017 0.090 0.866 0.126   0.0
0.351 0.845 0.811 0.203   1.0
0.769 0.518 0.411 0.373   1.0
0.882 0.707 0.053 0.418   1.0
0.022 0.899 0.350 0.795   1.0
0.432 0.001 0.155 0.713   0.0
0.682 0.239 0.499 0.451   0.0
0.314 0.324 0.720 0.095   0.0
0.281 0.286 0.571 0.330   0.0
0.174 0.900 0.594 0.462   1.0
0.798 0.082 0.526 0.309   0.0
0.118 0.193 0.031 0.129   0.0
0.095 0.635 0.540 0.236   0.0
0.468 0.647 0.469 0.464   1.0
0.986 0.725 0.607 0.133   1.0
0.142 0.547 0.948 0.667   1.0
0.929 0.828 0.758 0.534   1.0
0.654 0.007 0.143 0.656   0.0
0.340 0.165 0.913 0.938   1.0
0.747 0.087 0.021 0.092   0.0
0.539 0.878 0.349 0.391   1.0
0.643 0.027 0.132 0.523   0.0
0.310 0.335 0.799 0.195   0.0
0.927 0.612 0.512 0.649   1.0
0.098 0.548 0.178 0.738   0.0
0.044 0.661 0.226 0.724   0.0
0.823 0.733 0.925 0.454   1.0
0.435 0.640 0.521 0.069   0.0
0.320 0.979 0.981 0.901   1.0
0.287 0.399 0.617 0.719   1.0
0.410 0.049 0.382 0.972   0.0
0.912 0.036 0.111 0.193   0.0
0.585 0.311 0.487 0.222   0.0
0.752 0.886 0.020 0.389   1.0
0.330 0.784 0.819 0.333   1.0
0.006 0.635 0.433 0.601   0.0
0.063 0.316 0.545 0.687   0.0
0.888 0.553 0.803 0.666   1.0
0.697 0.881 0.566 0.079   1.0
0.500 0.867 0.851 0.232   1.0
0.840 0.013 0.247 0.548   0.0
0.343 0.238 0.107 0.154   0.0
0.603 0.347 0.760 0.332   1.0
0.438 0.384 0.066 0.012   0.0
0.045 0.301 0.057 0.951   0.0
0.087 0.812 0.975 0.757   1.0
0.241 0.876 0.469 0.416   1.0
0.247 0.684 0.243 0.479   0.0
0.971 0.580 0.929 0.559   1.0
0.537 0.804 0.475 0.302   1.0
0.037 0.480 0.818 0.489   0.0
0.865 0.734 0.134 0.406   1.0
0.204 0.377 0.439 0.177   0.0
0.684 0.028 0.825 0.167   0.0
0.767 0.108 0.114 0.161   0.0
0.866 0.598 0.205 0.430   1.0
0.743 0.971 0.906 0.378   1.0
0.213 0.203 0.519 0.901   0.0
0.686 0.275 0.970 0.123   1.0
0.580 0.060 0.760 0.670   1.0
0.130 0.018 0.520 0.129   0.0
0.634 0.584 0.451 0.853   1.0
0.654 0.684 0.431 0.773   1.0
0.226 0.251 0.063 0.361   0.0
0.574 0.175 0.461 0.412   0.0
0.403 0.584 0.041 0.797   0.0
0.259 0.855 0.099 0.837   1.0
0.030 0.270 0.470 0.471   0.0
0.073 0.728 0.033 0.854   0.0
0.048 0.397 0.358 0.553   0.0
0.942 0.743 0.256 0.996   1.0
0.353 0.815 0.547 0.331   1.0
0.543 0.213 0.782 0.348   0.0
0.296 0.628 0.247 0.617   0.0
0.122 0.372 0.994 0.511   0.0
0.817 0.803 0.198 0.258   1.0
0.938 0.045 0.621 0.680   1.0
0.195 0.913 0.455 0.784   1.0
0.323 0.453 0.333 0.850   0.0
0.429 0.996 0.793 0.179   1.0
0.380 0.138 0.961 0.153   0.0
0.240 0.547 0.751 0.772   1.0
0.296 0.012 0.351 0.310   0.0
0.704 0.628 0.286 0.259   0.0
0.284 0.535 0.830 0.214   0.0
0.499 0.109 0.059 0.847   0.0
0.147 0.015 0.309 0.641   0.0
0.792 0.029 0.346 0.524   0.0
0.476 0.032 0.001 0.077   0.0
0.737 0.085 0.573 0.452   0.0
0.460 0.991 0.772 0.677   1.0
0.605 0.247 0.478 0.486   0.0
0.328 0.799 0.114 0.347   0.0
0.540 0.495 0.893 0.824   1.0
0.421 0.660 0.739 0.953   1.0
0.937 0.680 0.153 0.769   1.0
0.876 0.009 0.806 0.649   1.0
0.444 0.516 0.139 0.628   0.0
0.947 0.556 0.765 0.338   1.0
0.593 0.693 0.928 0.732   1.0
